Luas_Tanah,Luas_Bangunan,Jumlah_Kamar,Umur_Bangunan,Jarak_Pusat_Kota,Harga_Properti
319.0549904649883,298.6537934773848,1,23.820755678108878,13.51688396750363,3215.4835566832203
464.84340576040256,391.0652694011378,3,18.602182677855406,14.153254725839197,3930.8235731835343
89.82162592336377,221.03112887144226,5,16.003832759289647,17.134717379741065,2508.78820628898
138.19228808861533,149.493894988261,5,26.81677749152873,5.743692168324533,1248.365178678724
70.35228000974213,324.21889206442034,4,23.657916336735923,10.29907430921967,2341.794929057077
196.39864884346895,130.20793296696746,1,4.550246391982535,5.202979394572442,2310.4849499988636
224.9047803602669,192.41942566108537,1,9.351662033866447,19.765692151936292,2052.8915605158354
172.10706429825316,59.02886109663841,2,7.454674194433972,18.93712745404565,1227.2570315189962
422.9318791183682,39.37977506371928,4,22.31838877718031,1.749109416001612,1880.7277283671076
210.53899701211517,386.17991343083224,2,1.0059730420733815,14.40592827779808,3672.722629584578
176.42052935932134,339.31264458951614,2,17.096690546139495,18.579718030897652,3340.2647650602157
294.21323742121183,287.51045625466827,2,22.873760572220718,4.430931557419337,2648.3723379136513
113.41590123864319,181.31258943327987,3,26.302969102852483,11.79095938049996,1440.6560994952122
410.98864133931784,94.11889842621294,3,10.262452461477224,18.394277654172797,2930.552564280882
83.54778965589688,87.88170578830184,2,24.637719140160385,1.644973593130178,582.7048302113378
494.0991214702328,122.58987232090027,4,3.318952108656217,14.250985077689958,3358.8771703552634
397.51014618349586,233.21386594126457,1,25.393568752035545,6.649631140078465,2219.9697916531286
139.4220566903776,294.40049139902305,4,3.8246598699594725,18.563527712154077,3126.1864164219396
52.48495270562108,274.27302938556056,5,11.918618716811018,19.450106658141987,2429.9967727284693
416.95764280467534,133.57554186999886,3,23.918860973386607,18.941063293155246,1657.8993745868609
368.0858047314277,383.30015384538183,1,4.497522820463214,10.010070116491812,4199.166076404588
378.0532256184443,303.02185917743435,1,6.877541856979245,17.378810368796955,3050.663477741183
397.0716560086756,235.11099942921825,5,21.667577051791987,17.046438572166338,3306.836578688612
83.32009328034067,256.33667610671034,5,21.601096096382232,7.062908991621857,2457.884210374911
211.30957784492267,185.25202309828228,2,19.234428986558918,16.749394008862872,1527.3458730070095
102.14107678630837,121.66046611542826,3,20.818453334013,1.7031450595943598,1320.6764550355722
438.3965416440171,161.7098911009668,3,16.281733300427884,12.329127691159007,2743.235063851923
330.48415707240105,310.4030608718166,4,7.553971767208583,5.370167908466358,3736.5197653786004
198.90411118369212,35.325590793009674,2,10.370879805117584,3.2907708297682974,2161.31846364989
78.60125762871064,72.94687698755901,2,5.44793150404277,2.462110830954974,1835.2826578521222
189.94204477204798,47.02097754804852,2,27.25351684000885,14.229486741684655,610.4077939472003
196.33249491203617,45.06965685801895,2,17.501753842983614,7.457624311593257,1346.05875939514
378.32278025212884,346.5204160840727,3,12.025542502909197,14.770568659046468,3609.8356065349385
336.9008621098459,290.35340797060877,3,13.86017410932398,2.241770475179905,3894.5422141038125
449.24573415934697,205.4443167623103,2,28.41850018835446,6.9905164187815965,2344.943995910369
262.4967163228772,66.19863944087055,4,4.600542093482406,11.250334555131406,2643.1161280854076
103.81741067223577,211.89787379322797,1,17.586894960503916,16.023740131940308,1359.2045735375823
370.9601542503477,205.1845551888093,1,15.17666036653398,7.056297555709328,2995.059236664579
392.35327187760385,94.08469186670561,4,18.343627063039435,12.891936152303172,2267.0191002741544
302.5747389062733,190.52511021805003,2,0.5433055146252153,17.833577216487555,3673.7584836175297
396.93523097955244,177.4467517270282,3,26.163717268324543,12.701400575463786,1993.2593305571506
272.20801836397584,257.8645362793201,1,27.96354847450837,5.426230020319042,2015.5709302294788
285.2297732218973,264.9846508210282,5,16.953995507676268,1.4636148495742223,3066.378197594844
242.39345826134732,46.76248361565647,5,20.899524716306768,17.53187860411767,1208.9833486385824
61.43860703484283,168.60666741179435,4,27.67498143531887,1.4041188061573555,1644.34211554567
98.551142146987,261.56816881426744,2,21.21715902940196,17.61933178099979,2015.0549125457646
64.14313355903042,216.16041567463245,1,4.57617128742784,11.049805546517028,3066.3289628415673
336.3846850687012,346.9012412396792,2,17.288650805004394,18.842286271745028,3118.8523989851396
191.460191484347,273.71664369900964,1,18.201451391485676,16.17688147969964,1713.8813957176071
278.85681102411627,90.28573802012899,4,12.72392013907158,19.96074810013341,2205.9097337198177
458.40491326674186,56.11043653815904,4,22.093327068741687,7.663524493582493,1610.955016171732
162.18150311699372,267.6951329363368,5,28.031010443070446,15.576577489691411,2270.4625329241985
234.6723153660334,39.80918490040007,2,27.76705538720329,8.636687358575601,473.131392695054
389.9980123443719,246.73696507118143,5,13.525181142123962,10.117636785774268,3634.476929149875
152.9591744712301,377.8851893272343,2,3.397141375222658,12.922603801149032,3815.66639329599
84.64095942295685,242.9254458140752,5,29.54523596887004,17.599865169540436,1535.528580879285
180.38815381119562,173.6228726964131,3,25.166942593378025,19.697585914786607,1666.584256291422
122.54957926430198,268.0166408236707,3,3.739880436098005,15.597194863425846,3130.02127065861
468.36394355415786,199.55356948186116,3,27.62525647852117,8.937568861179342,1863.0813223142388
413.65417080398765,231.87821204689592,3,26.096890861863848,9.005783043264334,2296.1660217445956
335.03169042969057,378.3419792473143,1,15.565141713782163,15.014063730188939,2796.304138822819
442.15726558447295,172.85797598628648,3,17.738263072347877,5.536765769597745,3491.185277235389
411.6524346046015,385.6405086148483,4,11.970081116103907,3.0990081494964983,4595.782471531781
133.95652649871613,364.9797375237436,4,1.64284916466094,7.737820995174754,4439.440482913307
451.65154932049,102.44271987203969,1,10.055917249377028,6.457540841427553,1860.4503914297086
292.7040088620428,55.66368132381122,3,24.085603457940344,6.629854288663812,1102.5897711774444
413.34806982382815,67.28786050964786,3,0.13896069013808576,5.438547269948289,3208.833431292107
453.24108496557193,36.7420754910734,3,10.004975150734325,1.7997706030908758,2543.8083620695297
193.10156373733875,64.94389547969351,5,11.9450608077283,1.3396047599348624,2398.075278239642
99.52336603745454,282.712506164052,2,16.121868088137685,19.766725404984598,1553.8082274202934
152.57082314387375,56.33979993028473,5,27.595668492382813,9.127689540981384,1481.8724747231852
242.19850488181535,148.0209832086917,2,10.390379830978837,8.302206296033951,2443.6090526359862
418.1066446651219,342.6038650586982,3,10.40859605688683,13.913298371168327,4158.557451958735
437.32876246535454,38.61061622225557,3,22.125037443292452,5.146823869436219,1485.8592544937123
53.128458739035814,331.3533385579062,5,13.566538226694215,19.049262495054283,2822.8551685064035
279.8362861599046,134.28626666615799,5,6.738144688199458,15.94055527389549,2655.1452569000667
237.83495141695056,73.7209862200128,2,13.573185483980803,2.698809043932931,1184.6288962511755
149.9485147118286,287.7927511847357,4,4.225710611393996,8.934034739913638,3295.949153387196
103.93941530015726,262.7088533085571,2,5.291609595186699,17.70324784368113,2409.4508528776496
201.9268271316326,354.6646450050096,5,14.951033182184393,18.949908423536794,3678.3314372888094
474.3093667606336,301.97628620743774,5,12.567763485136437,9.880628713747525,3514.4800793454287
195.44131940933985,327.28794424239396,1,27.445377032043,12.654816395003447,2022.4825017130222
283.45577978451473,134.35279185138342,5,10.871816973498994,4.173644975749429,2429.2331113667465
366.35853150283003,95.65263119849745,1,17.417650508341303,19.832203896602554,1600.9886347144702
213.63332107068229,307.72745810711757,4,18.96792863758591,5.401762326285424,3121.5123074673684
487.3019372244323,328.5288535288877,2,0.3928336976500091,18.911903708567387,4408.582486460529
483.1012827239501,396.4869025402491,2,19.906121160501318,13.343286330855001,4256.387003638807
163.30203312141387,182.6685404572278,1,5.341079006092543,12.546999102698324,1715.8300120329925
273.7618276515734,167.64669174332977,2,28.832109524083656,10.741081709313663,1782.9986504472413
185.39523941754635,317.27279547453884,5,4.459881832593389,5.382726422637415,3612.218098694272
178.17822246986043,156.0973098936166,3,12.438723711810711,4.3540326081046565,1682.2576885575113
66.59912630953976,374.3802104733189,1,2.5604900423593158,5.1892379723333315,3061.5482752032276
324.3039502909536,347.6127181819144,2,29.906227555378422,4.542326980740835,2066.230557864683
276.2055604529877,188.7277901287568,1,15.065850309937277,15.812104997768312,2061.9428304002195
73.16543806249521,307.82229508285405,1,17.861550519601312,7.652379924167872,1899.9679865157955
175.39090890647515,309.1808634113325,3,2.012294321652824,2.099010854704531,4088.5786180706523
458.7196486849942,68.15583146929507,5,22.498814111975335,19.412949972675417,2216.6673007818445
157.8028508001376,363.9445754714397,1,6.2971677928675724,17.791931814305087,2521.704425750399
115.20269244105039,216.94337780570714,2,26.941628683221413,18.627293380709048,861.7191237080908
270.2537421249034,335.7892624598644,4,6.1541892144602155,19.90324863028227,3898.883430591465
493.5427043497703,148.41835238132634,1,5.720631619909997,4.304009735170259,3405.800001355386
158.92487218017519,361.3435945435942,1,1.0964900354428464,8.528598359150516,3828.8612686546808
352.4609963326453,174.00462113164036,3,14.162008353299978,15.406531038377734,2923.569291385291
392.7288268979229,34.009931047710396,5,16.945233997878493,14.224391743022052,1934.631360743193
156.93689479657985,364.99133127512755,4,1.971259182850571,3.924022220457246,4139.598756077008
377.6973568753368,63.776070410869416,2,23.26582850085032,16.500829374821738,1687.2061138054778
215.50240972366396,148.14604590845352,4,13.598665042440828,5.264370864896552,2253.617695889576
334.53762376711074,381.5229278087978,2,15.731708079827401,5.252534681629839,3840.715943707931
335.08836984240264,381.72464436689575,5,13.222882408146845,11.202514034974858,4095.7434676573225
291.0986078336413,242.17201860561585,2,12.02289182625978,12.26585876199236,2546.0354454462777
90.63039652448373,263.77976850282573,3,16.789209939246536,12.021637948918412,2126.290257552548
425.88612301515707,195.92484313197832,3,4.657207377921376,2.7382499105573426,3439.4334364169886
194.35102923728113,138.48798552828387,3,5.457843914858134,17.671756389977226,2178.265847376892
133.9333296799344,151.6058817868689,3,25.85356863040552,6.046400809185415,970.4458855057865
68.34881369964376,278.8318287485042,4,28.38346386400898,3.4607835043732793,1848.7107975129065
315.90182443470883,308.3785758919416,5,11.199279488392587,17.886213517510566,3818.660666289915
354.9039628290271,322.88424617856396,2,8.122340194306613,19.157378466365316,3329.5855512199387
57.46452301753527,322.15871283398496,2,19.319986297170473,17.38042472804356,1915.418697203418
280.44187623467644,63.746258128015434,3,12.262025132942892,16.380805419772685,1756.2572645921168
151.92309883907208,212.93551273995516,3,0.7615906698103458,13.449597632141412,2971.140979540324
340.32775568425245,51.29674120615839,1,4.684577920985711,11.466290041573647,1886.317152925277
128.46489305224617,233.32568645978216,5,21.479166865421927,2.6527484383167925,2785.087193929294
360.92198214610966,193.3662855081495,4,19.76771825730454,8.760611048343275,1970.3267293030797
224.03090583524184,358.4505476205709,2,0.8128797751045047,8.081081823233966,4826.149972304394
471.52849493153053,159.83855464426912,1,6.6591648579884835,5.935321891446198,2740.5177405338563
111.88442486569696,73.31479607821417,1,6.932243897642142,14.744982160083113,1395.7485595221276
203.47985797261632,82.90692235954927,2,20.15678230796185,10.421638966496646,835.8064056608429
101.06308455826507,311.7589337354647,4,0.5913161326309246,2.5398781022453107,3859.592312999584
466.1121282253533,258.7406834270166,1,3.123257459537215,5.183480837046416,3964.905581153933
444.80270902144144,67.4153901654324,1,23.99748256119568,13.981916509532322,1076.826701090034
166.07373247182002,61.11951826254905,5,5.356339861630008,2.4464863303157034,2762.270526581783
346.99282071538056,289.3585786398744,4,19.58238323555624,17.172931366926605,3024.883897217088
417.7499900905471,56.922312354751604,1,7.145483431401796,10.407784013265513,2257.9474608358687
299.84036521975804,334.0882219374318,4,2.983241782780355,10.131144969206312,3844.9526565281253
288.3427602602029,291.3096240479036,2,7.295165729983623,12.255747908530834,3246.6396269881075
158.83353090520325,60.09904883750291,3,21.668007955669776,16.668938352577833,1550.5423080911075
91.89624551265464,61.38995421152101,1,25.67089404318857,7.608374950141668,664.2483241078689
453.747091078997,395.0566440454349,5,24.906595937009747,13.882306898622208,4208.097035239021
455.18812572349873,168.4801944297645,2,11.915505888553644,11.74890731592003,2658.8787512402696
334.8956557729706,167.13759441474963,4,20.042554097119385,6.073537133219006,2508.4535996996556
202.5634059719153,330.73583988527594,2,6.149528862474629,17.693969740748003,3211.6590189575772
207.1443085756974,380.48197363202775,1,8.794431907830397,16.151094410531634,3322.311970577455
376.68005549160773,394.8203936144622,4,26.890074555633593,13.510584858510084,3181.830816902794
453.6996169786597,308.7499285458084,3,0.39005770532208106,17.161052852790597,4606.965871290603
449.18889091930276,169.21604664643883,2,2.5652559256340424,17.478589818236244,2800.223934665187
400.9439956359307,60.895265178507444,1,6.23658765438082,14.45889655758566,2570.884750246315
338.9142407694295,317.54435889315164,5,0.7959661162145915,16.90325323890977,4087.876811886446
87.86298424777198,236.60957240224786,4,5.443063052693919,14.25195777171639,2754.9557222679214
122.73292134257619,186.96214342138123,2,17.491246829090766,13.922674663445708,1898.968312233889
454.34938483718565,365.3511224850523,2,12.642736517774939,12.753616186088502,3961.6119416159586
322.89307684681546,71.14306845327599,3,26.780151332309245,15.301616151595184,1270.8497390102236
54.13867322748334,212.27128858761787,3,24.523306852153226,4.0134970005684005,2005.6956749170563
95.66219428971445,34.20084856394506,5,10.25452055093628,17.73654442477964,1650.3658099840318
348.5757960986251,203.4044375378267,5,7.782703002938774,17.56502702715941,3428.2297070455875
52.277712730798406,50.83221200227982,1,11.390772245018008,1.5556983776566238,534.0859454013797
122.3636231378744,73.96262901918661,1,17.708848275444232,16.690518260730492,400.99122890421523
296.93020521496373,73.48471130752881,5,8.041909224686288,3.448527481995459,3010.516438361477
361.35283896171194,270.2078117829435,5,18.72446723547402,7.367258230923696,3606.3485213765753
343.3825667761702,306.03660532820663,4,12.282349565737213,15.126656869540547,3816.7277068399276
150.9211892572519,245.84644308594906,3,16.561415425559407,4.0544380249178555,2637.232271108495
370.4806496063911,386.0038429355805,1,13.0837958740595,16.541373458262182,4038.5317390700616
156.76208937356003,168.7021144237705,3,8.83397278625753,16.8105493811971,2033.911855159814
196.4298641716705,135.71347192428846,3,28.453599208864702,10.641886941455887,1218.8887176451926
385.9211323031109,351.3816774301003,5,22.908173824792826,1.121331562619838,3679.55908988931
342.3348045712466,112.73046025219747,4,4.203395272993577,6.453724530323343,2530.6152373986833
432.1505347223801,386.3923395930262,2,26.054039276937385,12.721611449139102,2870.139465286821
345.9258015351545,34.49715563523205,4,14.62293594748541,19.642537382521045,1406.3077125937168
305.7388715009622,388.85516588182645,4,26.83656680682274,13.0044570133167,3769.3198759541215
92.15364552264161,45.969167421713166,3,23.995657678419455,5.936268040219036,200.0
215.4721113767451,359.7229520682863,4,12.756405134077003,13.046108358892615,3340.3992510588787
169.34106545677645,225.24941036193096,1,0.674079249603522,11.259722214601254,2218.9178206931415
159.79533952058762,397.39697456414115,3,8.060320781548382,15.817062507871729,3262.427178722931
487.85474963860054,57.30472895209758,1,16.249026439826007,3.0326321377122096,2064.0814717613903
226.89397610004218,234.9260852284887,2,19.00434659478442,15.459530147538532,1828.8784776516013
451.420949829701,388.64193817906664,3,7.736630562996068,11.284064994846096,5000.0
334.0123816987683,223.54620234295507,2,4.180682222184724,19.2968480733209,3552.3076261495703
407.66508659374176,262.8774961100471,3,25.047907103978975,7.495571154735035,2110.233986283388
276.18669189733646,287.42701492430837,5,29.532065421106562,13.019815969545014,2328.915700230536
309.6067480818616,198.1801939640761,4,15.770705469080575,18.708534004690332,2581.800530510933
271.63296221848873,262.1964896311035,5,5.150378575449105,2.947684831822906,4257.390538686535
137.85934450912004,246.19629541154708,2,8.169219795581068,18.80734125749257,2171.185879271421
375.1034518676774,363.42846388166595,4,0.551720296424002,14.069828723715453,4653.1503212586795
176.3475630983851,46.815160726339414,3,27.42896419681497,2.2889041229982663,514.66535810043
60.942184894154224,133.9563801491252,4,3.532532486704234,6.718307771989509,1766.0852008929319
340.46253315822554,381.6522491083267,1,17.295494265427607,14.455269684260351,3772.192460007504
129.699805733172,359.39760003963903,4,8.22165662061618,2.279661427906662,3018.3665648207575
473.20636295881144,198.5929985307138,1,16.6253400754738,12.061238743349191,3437.39317451325
479.2678596511643,259.4490611865686,4,19.542611650555926,7.571778082106178,3777.2060115496943
461.68897559920185,132.6310377030191,1,24.892254111216047,12.797394837582065,1978.53119702753
216.57141511494999,99.60482909779168,2,6.1926381528180965,1.869098642437744,2434.3722684885397
56.95547743799034,201.5684098277934,5,0.32987485975441433,17.55919931689515,2654.327391094443
467.74335316447645,160.74032436963955,3,4.106568902064218,19.49629041437054,3359.1605893275714
242.68286674279145,245.95276138482268,4,27.000559255443154,19.40867925042814,1987.09294964095
484.9946685696513,58.76181567704439,5,26.216702326875456,15.24338480311557,2073.8198589984167
483.6289896901638,390.5260788364816,3,17.922393065109247,3.471638562482007,4444.981023872787
433.854254960312,394.8979754574531,3,18.0155058130096,15.407000722651429,3691.407417092953
